dataset,document,expected_label,model_name,provider,model_group,model_access_type,model_api_id,response,normalized_response,is_valid_category,elapsed_time,input_tokens,output_tokens,total_tokens,estimated_cost,chars_processed,error_message,timestamp
museo,datasets_md\museo\INF_MNCR-DAF-AC-017-2025 labores julio.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,informes de labores,informesdelabores,True,1.5772638000780717,1989.0,9.0,1998.0,0.0101699999999999,3181,,2026-06-23T23:01:37.619690+00:00
museo,datasets_md\museo\INF_MNCR-DAF-AC-018-2025 teletrabajo julio.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,informes de labores,informesdelabores,True,1.7646623000036925,3050.0,9.0,3059.0,0.015475,4898,,2026-06-23T23:01:39.399348+00:00
museo,datasets_md\museo\INF_MNCR-DAF-AC-019-2025 participacion en comisiones.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,informes de labores,informesdelabores,True,1.344478499959223,2618.0,9.0,2627.0,0.013315,5000,,2026-06-23T23:01:40.759562+00:00
museo,datasets_md\museo\INF_MNCR-DAF-AC-020-2025 labores agosto.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,informes de labores,informesdelabores,True,1.209053499973379,2132.0,9.0,2141.0,0.010885,3543,,2026-06-23T23:01:41.983910+00:00
museo,datasets_md\museo\INF_MNCR-DAF-AC-021-2025 teletrabajo agosto.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,informes de labores,informesdelabores,True,1.2191546999383718,2831.0,9.0,2840.0,0.01438,4376,,2026-06-23T23:01:43.224935+00:00
museo,datasets_md\museo\INF_MNCR-DAF-AC-022-2025 labores setiembre.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,informes de labores,informesdelabores,True,1.0417530999984592,2165.0,9.0,2174.0,0.0110499999999999,3461,,2026-06-23T23:01:44.286542+00:00
museo,datasets_md\museo\INF_MNCR-DAF-AC-023-2025 teletrabajo setiembre.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,2.098588899942115,2816.0,15.0,2831.0,0.0144549999999999,4574,,2026-06-23T23:01:46.403010+00:00
museo,datasets_md\museo\INF_MNCR-DAF-AC-023-2025 teletrabajo setiembre_1.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,1.773637600010261,2906.0,15.0,2921.0,0.014905,4708,,2026-06-23T23:01:48.193024+00:00
museo,datasets_md\museo\INF_MNCR-DAF-AC-024-2025 labores octubre.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,informes de labores,informesdelabores,True,1.4983559000538662,2254.0,9.0,2263.0,0.0114949999999999,3676,,2026-06-23T23:01:49.704076+00:00
museo,datasets_md\museo\INF_MNCR-DAF-AC-025-2025 teletrabajo octubre.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,informes de labores,informesdelabores,True,2.037622899981216,3081.0,9.0,3090.0,0.01563,4900,,2026-06-23T23:01:51.757875+00:00
museo,datasets_md\museo\Inscripción capacitacion DIC2024 SIR.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,1.861456500017084,2415.0,15.0,2430.0,0.01245,3759,,2026-06-23T23:01:53.633289+00:00
museo,datasets_md\museo\Justificación de asistencia Sofia Irola 01-08.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,solicitudes administrativas,solicitudesadministrativas,True,1.765878399950452,1027.0,13.0,1040.0,0.00546,849,,2026-06-23T23:01:55.413032+00:00
museo,datasets_md\museo\Justificación de asistencia Sofia Irola 02y03-09.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,solicitudes administrativas,solicitudesadministrativas,True,1.4550891000544652,1138.0,13.0,1151.0,0.0060149999999999,1023,,2026-06-23T23:01:56.882099+00:00
museo,datasets_md\museo\Justificación de asistencia Sofia Irola 05-09.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,solicitudes administrativas,solicitudesadministrativas,True,1.4018720000749454,1101.0,13.0,1114.0,0.0058299999999999,969,,2026-06-23T23:01:58.302173+00:00
museo,datasets_md\museo\Justificación de asistencia Sofia Irola 08-08.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,solicitudes administrativas,solicitudesadministrativas,True,1.851570200058632,1110.0,13.0,1123.0,0.005875,973,,2026-06-23T23:02:00.168871+00:00
museo,datasets_md\museo\Justificación de asistencia Sofia Irola 16-07.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,solicitudes administrativas,solicitudesadministrativas,True,1.6925650000339374,1105.0,13.0,1118.0,0.00585,942,,2026-06-23T23:02:01.875272+00:00
museo,datasets_md\museo\Justificación de asistencia Sofia Irola 18-07.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,solicitudes administrativas,solicitudesadministrativas,True,1.1735747000202537,1169.0,13.0,1182.0,0.0061699999999999,1132,,2026-06-23T23:02:03.064188+00:00
museo,datasets_md\museo\Justificación de asistencia Sofia Irola 21-08 anexo.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,correspondencia,correspondencia,True,1.746402999968268,548.0,9.0,557.0,0.0029649999999999,0,,2026-06-23T23:02:04.812083+00:00
museo,datasets_md\museo\Justificación de asistencia Sofia Irola 21-08.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,solicitudes administrativas,solicitudesadministrativas,True,1.4000672000693155,1161.0,13.0,1174.0,0.0061299999999999,1089,,2026-06-23T23:02:06.225900+00:00
museo,datasets_md\museo\Justificación de asistencia Sofia Irola 22-07.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,solicitudes administrativas,solicitudesadministrativas,True,1.4880316000198943,1007.0,13.0,1020.0,0.00536,790,,2026-06-23T23:02:07.728408+00:00
museo,datasets_md\museo\Justificación de asistencia Sofia Irola 24-07.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,solicitudes administrativas,solicitudesadministrativas,True,1.3174570999108255,1008.0,13.0,1021.0,0.005365,791,,2026-06-23T23:02:09.060114+00:00
museo,datasets_md\museo\Justificación de asistencia Sofia Irola 29-08 anexo.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,1.405531600001268,2003.0,15.0,2018.0,0.01039,3105,,2026-06-23T23:02:10.483640+00:00
museo,datasets_md\museo\Justificación de asistencia Sofia Irola 29-08.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,1.948377300053835,1095.0,15.0,1110.0,0.00585,924,,2026-06-23T23:02:12.446322+00:00
museo,datasets_md\museo\Justificación de asistencia Sofia Irola 31-07.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,solicitudes administrativas,solicitudesadministrativas,True,1.6959451000439003,1045.0,13.0,1058.0,0.0055499999999999,873,,2026-06-23T23:02:14.155136+00:00
museo,datasets_md\museo\Justificación de asistencia Sofia Irola.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,solicitudes administrativas,solicitudesadministrativas,True,2.836442200001329,1183.0,13.0,1196.0,0.00624,1139,,2026-06-23T23:02:17.007860+00:00
museo,datasets_md\museo\Lista de remision AFC T02-2025.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,expedientes de transferencias de documentos,expedientesdetransferenciasdedocumentos,True,1.6320564000634477,3364.0,17.0,3381.0,0.0172449999999999,5000,,2026-06-23T23:02:18.659961+00:00
museo,datasets_md\museo\Lista de remision DG T01-2025.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,expedientes de transferencias de documentos,expedientesdetransferenciasdedocumentos,True,1.3917378999758512,3156.0,17.0,3173.0,0.0162049999999999,5000,,2026-06-23T23:02:20.067221+00:00
museo,datasets_md\museo\Lista de remision RH T04-2025.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,expedientes de transferencias de documentos,expedientesdetransferenciasdedocumentos,True,1.944848299957812,3304.0,17.0,3321.0,0.0169449999999999,5000,,2026-06-23T23:02:22.026815+00:00
museo,datasets_md\museo\Lista de remision T05-2025 DPM.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,expedientes de transferencias de documentos,expedientesdetransferenciasdedocumentos,True,2.7206077999435365,3142.0,17.0,3159.0,0.0161349999999999,5000,,2026-06-23T23:02:24.763254+00:00
museo,datasets_md\museo\MCJ-DVA-1196-2024 Marlen Palma Traslado deshumificadores al MNCR.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,correspondencia,correspondencia,True,1.1396088999463243,1449.0,9.0,1458.0,0.00747,1827,,2026-06-23T23:02:25.920091+00:00
museo,datasets_md\museo\MEM_MNCR-DAF-AC-001-2015.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,memorandos,memorandos,True,1.1019181999145076,1237.0,8.0,1245.0,0.006385,1482,,2026-06-23T23:02:27.035935+00:00
museo,datasets_md\museo\MEM_MNCR-DAF-AC-001-2015_1.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,memorandos,memorandos,True,1.1026065000332892,1237.0,8.0,1245.0,0.006385,1482,,2026-06-23T23:02:28.141738+00:00
museo,datasets_md\museo\MEM_MNCR-DAF-AC-002-2015.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,memorandos,memorandos,True,1.0859642000868917,1217.0,8.0,1225.0,0.006285,1435,,2026-06-23T23:02:29.240645+00:00
museo,datasets_md\museo\MEM_MNCR-DAF-AC-003-2025.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,memorandos,memorandos,True,1.6671185999875888,1253.0,8.0,1261.0,0.0064649999999999,1484,,2026-06-23T23:02:30.921861+00:00
museo,datasets_md\museo\MIN MNCR-DAF-AC-001-2024 Plani.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,minutas de reuniones,minutasdereuniones,True,1.949587699957192,2518.0,12.0,2530.0,0.0128899999999999,5000,,2026-06-23T23:02:32.886856+00:00
museo,datasets_md\museo\MIN_MNCR-DAF-AC-001-2025 Salida DPPC.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,minutas de reuniones,minutasdereuniones,True,1.21533209993504,2581.0,12.0,2593.0,0.013205,5000,,2026-06-23T23:02:34.117648+00:00
museo,datasets_md\museo\MIN_MNCR-DAF-AC-002-2025 Clasificacion PLAN.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,minutas de reuniones,minutasdereuniones,True,1.3812340000877157,2320.0,12.0,2332.0,0.0118999999999999,4121,,2026-06-23T23:02:35.515385+00:00
museo,datasets_md\museo\MIN_MNCR-DAF-AC-003-2025 Coleccion Pittier MNCR Version 3.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,minutas de reuniones,minutasdereuniones,True,1.5898281999398023,2585.0,12.0,2597.0,0.013225,5000,,2026-06-23T23:02:37.118938+00:00
museo,datasets_md\museo\MIN_MNCR-DAF-AC-003-2025 Coleccion Pittier MNCR Version 3_1.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,minutas de reuniones,minutasdereuniones,True,1.764799500000663,2585.0,12.0,2597.0,0.013225,5000,,2026-06-23T23:02:38.886654+00:00
museo,datasets_md\museo\OF MNCR-JA-386-2024 AC donación deshumidificadores MCJ act27 a25.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,correspondencia,correspondencia,True,1.5914604999125004,1513.0,9.0,1522.0,0.00779,2016,,2026-06-23T23:02:40.492873+00:00
museo,datasets_md\museo\OFI MNCR-DAF-013-2024. Sra. Sofía Irola Rojas. Funciones del puesto.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,correspondencia,correspondencia,True,1.202189699979499,2471.0,9.0,2480.0,0.01258,5000,,2026-06-23T23:02:41.713332+00:00
museo,datasets_md\museo\OFI MNCR-DAF-035-2025. DG. Representantes Comité Gerencial T.I..md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,correspondencia,correspondencia,True,1.29078199993819,1275.0,9.0,1284.0,0.0066,1505,,2026-06-23T23:02:43.018198+00:00
museo,datasets_md\museo\OFI MNCR-DAF-040-2024 solicitud criterio legal.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,solicitudes administrativas,solicitudesadministrativas,True,1.858464900054969,1858.0,13.0,1871.0,0.009615,2672,,2026-06-23T23:02:44.890083+00:00
museo,datasets_md\museo\OFI MNCR-DAF-AC-004-2024 Respuesta DG 362.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,correspondencia,correspondencia,True,1.277578099980019,2575.0,9.0,2584.0,0.0131,5000,,2026-06-23T23:02:46.192101+00:00
museo,datasets_md\museo\OFI MNCR-DAF-AC-005-2024 entrega revistas.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,correspondencia,correspondencia,True,1.6643602999392897,1409.0,9.0,1418.0,0.00727,1895,,2026-06-23T23:02:47.872742+00:00
museo,datasets_md\museo\OFI MNCR-DAF-AC-006-2024 DAH seguimiento.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,correspondencia,correspondencia,True,2.26015730004292,2091.0,9.0,2100.0,0.0106799999999999,3632,,2026-06-23T23:02:50.150186+00:00
museo,datasets_md\museo\OFI MNCR-DAF-AC-007-2024 Cambio de horario.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,solicitudes administrativas,solicitudesadministrativas,True,1.3958228999981657,1197.0,13.0,1210.0,0.00631,1322,,2026-06-23T23:02:51.564128+00:00
museo,datasets_md\museo\OFI MNCR-DAF-AC-008-2024 bienes.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,correspondencia,correspondencia,True,1.5059480000054464,2863.0,9.0,2872.0,0.01454,5000,,2026-06-23T23:02:53.090799+00:00
museo,datasets_md\museo\OFI MNCR-DAF-AC-009-2024 bienes.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,correspondencia,correspondencia,True,1.2839721000054851,1771.0,9.0,1780.0,0.00908,2759,,2026-06-23T23:02:54.391554+00:00
museo,datasets_md\museo\OFI MNCR-DAF-AC-010-2024 deshumidificadores MCJ.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,correspondencia,correspondencia,True,1.1481379000470042,2215.0,9.0,2224.0,0.0113,3902,,2026-06-23T23:02:55.557845+00:00
museo,datasets_md\museo\OFI MNCR-DAF-AC-011-2024 trabajo en diciembre.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,correspondencia,correspondencia,True,1.183632500004023,1251.0,9.0,1260.0,0.00648,1432,,2026-06-23T23:02:56.756797+00:00
museo,datasets_md\museo\OFI MNCR-DAF-AC-012-2024 UI Computadora.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,solicitudes administrativas,solicitudesadministrativas,True,1.1168160000815988,1361.0,13.0,1374.0,0.00713,1766,,2026-06-23T23:02:57.892137+00:00
museo,datasets_md\museo\OFI MNCR-DAF-AC-013-2024 MCJ acuerdo JA.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,correspondencia,correspondencia,True,1.3772018000017852,1907.0,9.0,1916.0,0.00976,2870,,2026-06-23T23:02:59.285927+00:00
museo,datasets_md\museo\OFI MNCR-DAF-AFC-015-2025    Remision de expedientes al Archivo Institucional.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,expedientes de transferencias de documentos,expedientesdetransferenciasdedocumentos,True,1.2955932000186294,1164.0,17.0,1181.0,0.006245,1254,,2026-06-23T23:03:00.596553+00:00
museo,datasets_md\museo\OFI MNCR-DAF-GIRHA-679-2025 Remisión de expedientes - Archivo Central.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,expedientes de transferencias de documentos,expedientesdetransferenciasdedocumentos,True,1.2827339000068605,1117.0,17.0,1134.0,0.00601,1180,,2026-06-23T23:03:01.893315+00:00
museo,datasets_md\museo\OFI MNCR-DAF-GIRHA-758-2024. Alexia  Fiorella Rojas Calderón.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,expedientes sobre voluntariado,expedientessobrevoluntariado,True,1.2229512999765575,2091.0,16.0,2107.0,0.0108549999999999,3269,,2026-06-23T23:03:03.133252+00:00
museo,datasets_md\museo\OFI MNCR-DAF-GIRHA-771-2024. Sofía Irola Rojas. Contrato Teletrabajo.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,2.699692999944091,1367.0,15.0,1382.0,0.00721,1614,,2026-06-23T23:03:05.848003+00:00
museo,datasets_md\museo\OFI MNCR-DAF-PI-095-2024  Respuesta a oficio OFI MNCR-DAF-AC-008-2024 - Asignación de bienes -colecciones-.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,correspondencia,correspondencia,True,1.945307000074536,2540.0,9.0,2549.0,0.012925,5000,,2026-06-23T23:03:07.807147+00:00
museo,datasets_md\museo\OFI MNCR-DAH-249-2024 Entrega IF Reporte de Incidente Mapoteca DAH.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,correspondencia,correspondencia,True,1.8018289000028744,1131.0,9.0,1140.0,0.00588,1104,,2026-06-23T23:03:09.625119+00:00
museo,datasets_md\museo\OFI MNCR-DG-362-2024 Anexo 1 PSJO-124-2024.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,correspondencia,correspondencia,True,1.3130854000337422,1673.0,9.0,1682.0,0.00859,2754,,2026-06-23T23:03:10.959251+00:00
museo,datasets_md\museo\OFI MNCR-DG-362-2024 Anexo 2 Documentos Escaneados.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,correspondencia,correspondencia,True,2.9938254000153397,640.0,9.0,649.0,0.003425,220,,2026-06-23T23:03:13.969689+00:00
museo,datasets_md\museo\OFI MNCR-DG-362-2024 _Solicitud de información piezas pasito Iglesia Colonial Orosi.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,correspondencia,correspondencia,True,1.7512219999916852,1380.0,9.0,1389.0,0.007125,1898,,2026-06-23T23:03:15.742797+00:00
museo,datasets_md\museo\OFI MNCR-DG-459-2024 deshumificador.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,correspondencia,correspondencia,True,1.5245379999978468,2720.0,9.0,2729.0,0.013825,5000,,2026-06-23T23:03:17.289038+00:00
museo,datasets_md\museo\OFI MNCR-DPPC-139-2024 Esculturas Orosí DG.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,correspondencia,correspondencia,True,1.9679646000731736,2626.0,9.0,2635.0,0.0133549999999999,5000,,2026-06-23T23:03:19.276358+00:00
museo,datasets_md\museo\OFI MNCR-JA-286-2024 CISED.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,correspondencia,correspondencia,True,1.124337799963541,1728.0,9.0,1737.0,0.008865,2496,,2026-06-23T23:03:20.418989+00:00
museo,datasets_md\museo\Oficios DPPC 142.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,correspondencia,correspondencia,True,1.6639965999638662,2537.0,9.0,2546.0,0.01291,5000,,2026-06-23T23:03:22.096464+00:00
museo,datasets_md\museo\Oficios DPPC 162.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,informes técnicos producidos,informestécnicosproducidos,True,1.446211399976164,2588.0,13.0,2601.0,0.013265,5000,,2026-06-23T23:03:23.559174+00:00
museo,datasets_md\museo\OFI_ MNCR-DG-AJ-176-2025 CRITERIO JURIDICO asignación de bienes- colecciones de documentos.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,correspondencia,correspondencia,True,1.2762444999534637,2666.0,9.0,2675.0,0.013555,5000,,2026-06-23T23:03:24.851015+00:00
museo,datasets_md\museo\OFI_MNCR-DAF-AC-001-2025 DHN.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,correspondencia,correspondencia,True,1.19954229996074,1479.0,9.0,1488.0,0.00762,1940,,2026-06-23T23:03:26.064233+00:00
museo,datasets_md\museo\OFI_MNCR-DAF-AC-002-2025 DPPC.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,correspondencia,correspondencia,True,1.581649399944581,1511.0,9.0,1520.0,0.00778,2026,,2026-06-23T23:03:27.657654+00:00
museo,datasets_md\museo\OFI_MNCR-DAF-AC-003-2025 RH.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,solicitudes administrativas,solicitudesadministrativas,True,1.4147059000097215,1178.0,13.0,1191.0,0.006215,1222,,2026-06-23T23:03:29.086448+00:00
museo,datasets_md\museo\OFI_MNCR-DAF-AC-004-2025 DPPC 1.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,correspondencia,correspondencia,True,1.2533840999240056,1464.0,9.0,1473.0,0.007545,2116,,2026-06-23T23:03:30.353784+00:00
museo,datasets_md\museo\OFI_MNCR-DAF-AC-005-2025 RH.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,solicitudes administrativas,solicitudesadministrativas,True,1.132330600055866,1153.0,13.0,1166.0,0.0060899999999999,1184,,2026-06-23T23:03:31.501866+00:00
museo,datasets_md\museo\OFI_MNCR-DAF-AC-006-2025 RH.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,solicitudes administrativas,solicitudesadministrativas,True,1.6470756999915466,1193.0,13.0,1206.0,0.00629,1255,,2026-06-23T23:03:33.165668+00:00
